# Stock data for GOOGL from 2021-06-20 to 2026-06-20
# Total records: 1255
# Data retrieved on: 2026-06-20 23:11:25

Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-03,144.42,148.36,141.41,141.83,71518000,0.0,0.0
2022-02-04,142.18,143.6,139.28,142.03,57998000,0.0,0.0
2022-02-07,142.98,142.98,137.68,137.98,54974000,0.0,0.0
2022-02-08,137.8,138.77,135.81,138.17,54284000,0.0,0.0
2022-02-09,139.72,141.27,138.95,140.35,40144000,0.0,0.0
2022-02-10,138.48,140.24,136.74,137.4,39330000,0.0,0.0
2022-02-11,137.38,137.93,132.23,133.1,39958000,0.0,0.0
2022-02-14,132.09,135.1,132.09,134.33,34302000,0.0,0.0
2022-02-15,136.36,136.89,134.63,135.41,26680000,0.0,0.0
2022-02-16,135.45,136.87,133.74,136.53,25022000,0.0,0.0
2022-02-17,135.05,135.91,131.31,131.37,38950000,0.0,0.0
2022-02-18,132.29,132.89,129.05,129.26,45620000,0.0,0.0
2022-02-22,128.7,131.02,127.1,128.67,44990000,0.0,0.0
2022-02-23,130.49,130.89,126.41,126.47,32786000,0.0,0.0
2022-02-24,123.86,131.83,123.86,131.52,54456000,0.0,0.0
2022-02-25,132.38,134.08,130.59,133.28,36406000,0.0,0.0
2022-02-28,131.88,134.56,131.43,133.87,38864000,0.0,0.0
2022-03-01,133.69,135.06,132.05,132.88,26496000,0.0,0.0
2022-03-02,133.44,134.07,131.9,133.39,23520000,0.0,0.0
2022-03-03,134.81,135.24,131.86,132.72,24604000,0.0,0.0
2022-03-04,131.76,132.68,129.19,130.75,30430000,0.0,0.0
2022-03-07,130.33,130.58,125.18,125.27,45112000,0.0,0.0
2022-03-08,125.14,130.1,124.57,125.99,40428000,0.0,0.0
2022-03-09,130.1,132.56,128.76,132.25,37026000,0.0,0.0
2022-03-10,130.11,132.1,129.76,131.27,27102000,0.0,0.0
2022-03-11,132.32,132.62,128.49,128.73,31526000,0.0,0.0
2022-03-14,129.11,129.26,124.17,124.84,38812000,0.0,0.0
2022-03-15,125.86,128.71,124.62,128.06,30920000,0.0,0.0
2022-03-16,129.58,132.16,127.6,132.11,35576000,0.0,0.0
2022-03-17,131.98,132.9,131.02,132.66,28264000,0.0,0.0
2022-03-18,132.25,135.05,131.1,134.93,44566000,0.0,0.0
2022-03-21,134.97,135.85,132.91,134.91,26832000,0.0,0.0
2022-03-22,134.91,139.81,134.91,138.64,35496000,0.0,0.0
2022-03-23,137.48,138.36,136.62,137.06,25154000,0.0,0.0
2022-03-24,137.98,140.37,136.54,140.33,26396000,0.0,0.0
2022-03-25,140.67,140.79,138.51,140.43,24126000,0.0,0.0
2022-03-28,139.66,140.75,138.58,140.21,35050000,0.0,0.0
2022-03-29,141.39,142.53,140.79,141.25,34318000,0.0,0.0
2022-03-30,141.21,141.47,140.36,140.69,19884000,0.0,0.0
2022-03-31,140.8,140.86,137.8,137.85,37524000,0.0,0.0
2022-04-01,138.27,139.24,137.09,138.92,25942000,0.0,0.0
2022-04-04,139.12,142.45,139.08,141.71,25942000,0.0,0.0
2022-04-05,141.61,141.73,139.15,139.36,21418000,0.0,0.0
2022-04-06,137.53,138.14,134.33,135.35,32468000,0.0,0.0
2022-04-07,134.81,135.96,133.05,134.69,26234000,0.0,0.0
2022-04-08,134.39,134.48,131.8,132.12,25142000,0.0,0.0
2022-04-11,130.66,130.93,127.54,127.69,36884000,0.0,0.0
2022-04-12,130.44,130.44,125.67,126.59,32710000,0.0,0.0
2022-04-13,126.87,129.19,126.62,128.75,27928000,0.0,0.0
2022-04-14,129.33,129.33,125.49,125.62,31598000,0.0,0.0
2022-04-18,125.88,127.09,125.07,126.55,20808000,0.0,0.0
2022-04-19,126.57,129.19,125.88,128.87,26490000,0.0,0.0
2022-04-20,129.74,130.24,126.38,126.91,31696000,0.0,0.0
2022-04-21,128.11,128.96,123.43,123.72,36446000,0.0,0.0
2022-04-22,123.9,124.3,117.88,118.58,56884000,0.0,0.0
2022-04-25,118.05,122.19,117.47,121.99,46128000,0.0,0.0
2022-04-26,121.22,121.43,117.47,117.61,73054000,0.0,0.0
2022-04-27,113.46,116.21,111.75,113.29,91820000,0.0,0.0
2022-04-28,115.39,118.6,113.11,117.48,48884000,0.0,0.0
2022-04-29,115.71,116.88,112.81,113.11,42676000,0.0,0.0
2022-05-02,112.41,115.72,111.61,115.56,35534000,0.0,0.0
2022-05-03,115.41,117.4,115.01,116.3,24968000,0.0,0.0
2022-05-04,116.0,121.77,114.1,121.19,49916000,0.0,0.0
2022-05-05,119.15,119.98,113.99,115.48,45840000,0.0,0.0
2022-05-06,114.17,116.54,113.01,114.73,39710000,0.0,0.0
2022-05-09,112.25,114.07,111.02,111.52,40802000,0.0,0.0
2022-05-10,114.49,115.23,111.91,113.39,39900000,0.0,0.0
2022-05-11,112.24,115.34,112.24,112.6,37534000,0.0,0.0
2022-05-12,110.4,113.29,108.86,111.85,53836000,0.0,0.0
2022-05-13,113.53,116.84,112.61,115.03,35038000,0.0,0.0
2022-05-16,113.95,115.15,112.89,113.44,25990000,0.0,0.0
2022-05-17,115.81,115.87,113.86,115.45,23054000,0.0,0.0
2022-05-18,113.99,114.39,110.58,110.92,35126000,0.0,0.0
2022-05-19,110.45,112.02,109.03,109.41,34144000,0.0,0.0
2022-05-20,110.97,111.2,104.87,107.95,48962000,0.0,0.0
2022-05-23,108.62,111.16,107.79,110.51,37184000,0.0,0.0
2022-05-24,104.84,105.52,100.99,105.04,76780000,0.0,0.0
2022-05-25,104.06,105.56,102.94,104.88,40258000,0.0,0.0
2022-05-26,104.75,107.69,104.3,106.85,37948000,0.0,0.0
2022-05-27,108.52,111.33,108.18,111.33,37914000,0.0,0.0
2022-05-31,111.76,114.72,111.09,112.76,50012000,0.0,0.0
2022-06-01,113.85,116.07,112.25,112.89,36606000,0.0,0.0
2022-06-02,113.0,116.86,111.95,116.59,37992000,0.0,0.0
2022-06-03,115.04,115.3,112.52,113.53,26136000,0.0,0.0
2022-06-06,115.68,118.3,115.14,115.79,33542000,0.0,0.0
2022-06-07,114.47,116.66,114.04,116.12,31590000,0.0,0.0
2022-06-08,115.74,117.53,115.58,116.16,26108000,0.0,0.0
2022-06-09,115.31,117.26,113.77,113.83,25798000,0.0,0.0
2022-06-10,111.46,112.28,109.4,110.18,41452000,0.0,0.0
2022-06-13,105.85,107.84,105.19,105.46,47252000,0.0,0.0
2022-06-14,105.6,106.98,104.87,105.78,33706000,0.0,0.0
2022-06-15,107.59,110.44,106.72,108.8,39698000,0.0,0.0
2022-06-16,106.28,107.69,104.21,105.1,51684000,0.0,0.0
2022-06-17,105.1,107.74,104.12,106.2,51376000,0.0,0.0
2022-06-21,107.97,111.5,107.65,110.56,47416000,0.0,0.0
2022-06-22,109.58,112.35,109.41,110.51,30774000,0.0,0.0
2022-06-23,111.25,111.75,109.53,111.26,28362000,0.0,0.0
2022-06-24,112.0,117.04,111.96,116.94,41164000,0.0,0.0
2022-06-27,117.23,117.54,114.17,114.82,36420000,0.0,0.0
2022-06-28,114.78,116.28,110.86,111.02,35792000,0.0,0.0
2022-06-29,110.57,112.17,109.9,110.72,24716000,0.0,0.0
2022-06-30,109.03,109.91,105.81,108.01,43170000,0.0,0.0
2022-07-01,106.98,108.29,105.79,107.78,35476000,0.0,0.0
2022-07-05,106.16,112.38,104.8,112.27,39342000,0.0,0.0
2022-07-06,112.31,114.57,110.5,113.57,37432000,0.0,0.0
2022-07-07,114.07,118.14,113.82,117.74,40936000,0.0,0.0
2022-07-08,116.22,118.63,115.87,118.3,38238000,0.0,0.0
2022-07-11,116.96,116.96,114.32,114.66,31196000,0.0,0.0
2022-07-12,115.19,115.95,112.69,113.02,29960000,0.0,0.0
2022-07-13,110.72,113.19,110.22,110.37,43722000,0.0,0.0
2022-07-14,109.24,110.12,107.42,109.4,37004000,0.0,0.0
2022-07-15,111.02,112.15,109.93,110.8,46770000,0.0,0.0
2022-07-18,111.65,112.68,107.42,108.07,43164600,0.0,20.0
2022-07-19,109.88,113.02,108.6,112.81,36530900,0.0,0.0
