# Stock data for AAPL from 2021-06-20 to 2026-06-20
# Total records: 1255
# Data retrieved on: 2026-06-20 23:11:17

Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-13,217.38,220.24,217.38,219.62,44155300,0.0,0.0
2024-08-14,218.93,221.37,218.07,220.07,41960600,0.0,0.0
2024-08-15,222.93,223.67,221.1,223.05,46414000,0.0,0.0
2024-08-16,222.25,225.14,221.99,224.37,44340200,0.0,0.0
2024-08-19,224.04,224.31,221.38,224.21,40687800,0.0,0.0
2024-08-20,224.09,225.48,223.77,224.82,30299000,0.0,0.0
2024-08-21,224.83,226.28,223.38,224.72,34765500,0.0,0.0
2024-08-22,226.1,226.64,222.23,222.86,43695300,0.0,0.0
2024-08-23,223.98,226.52,222.66,225.15,38677300,0.0,0.0
2024-08-26,225.07,225.59,222.22,225.49,30602200,0.0,0.0
2024-08-27,224.32,227.15,223.22,226.33,35934600,0.0,0.0
2024-08-28,226.22,228.15,224.0,224.8,38052200,0.0,0.0
2024-08-29,228.39,231.19,227.18,228.08,51906300,0.0,0.0
2024-08-30,228.48,228.69,225.79,227.3,52990800,0.0,0.0
2024-09-03,226.85,227.3,219.52,221.11,50190600,0.0,0.0
2024-09-04,220.01,220.13,215.86,219.21,43840200,0.0,0.0
2024-09-05,219.98,223.8,219.87,220.73,36615400,0.0,0.0
2024-09-06,222.28,223.56,218.13,219.18,48423000,0.0,0.0
2024-09-09,219.18,219.62,215.1,219.27,67180000,0.0,0.0
2024-09-10,217.29,219.83,215.12,218.47,51591000,0.0,0.0
2024-09-11,219.81,221.43,216.27,221.0,44587100,0.0,0.0
2024-09-12,220.84,221.89,218.18,221.11,37455600,0.0,0.0
2024-09-13,221.92,222.37,220.26,220.84,36766600,0.0,0.0
2024-09-16,214.93,215.6,212.33,214.71,59357400,0.0,0.0
2024-09-17,214.14,215.29,212.9,215.18,45519300,0.0,0.0
2024-09-18,215.93,221.05,215.92,219.05,59894900,0.0,0.0
2024-09-19,223.32,228.11,222.96,227.17,66781300,0.0,0.0
2024-09-20,228.26,231.36,225.93,226.5,318679900,0.0,0.0
2024-09-23,225.65,227.74,224.13,224.78,54146000,0.0,0.0
2024-09-24,226.95,227.64,224.05,225.68,43556100,0.0,0.0
2024-09-25,223.26,225.6,222.35,224.69,42308700,0.0,0.0
2024-09-26,225.61,226.8,223.73,225.83,36636700,0.0,0.0
2024-09-27,226.76,227.81,225.61,226.1,34026000,0.0,0.0
2024-09-30,228.33,231.27,227.94,231.27,54541900,0.0,0.0
2024-10-01,227.81,227.94,222.08,224.53,63285000,0.0,0.0
2024-10-02,224.21,225.68,221.36,225.09,32880600,0.0,0.0
2024-10-03,223.46,225.12,221.66,223.99,34044200,0.0,0.0
2024-10-04,226.2,226.3,222.46,225.11,37245100,0.0,0.0
2024-10-07,222.83,224.01,219.68,220.04,39505400,0.0,0.0
2024-10-08,222.63,224.3,221.59,224.09,31855700,0.0,0.0
2024-10-09,223.55,228.04,223.16,227.83,33591100,0.0,0.0
2024-10-10,226.09,227.79,225.48,227.34,28183500,0.0,0.0
2024-10-11,227.59,227.7,225.65,225.86,31759200,0.0,0.0
2024-10-14,227.0,230.01,226.9,229.58,39882100,0.0,0.0
2024-10-15,231.87,235.72,230.64,232.11,64751400,0.0,0.0
2024-10-16,229.88,230.39,228.13,230.06,34082200,0.0,0.0
2024-10-17,231.69,232.11,228.8,230.42,32993800,0.0,0.0
2024-10-18,234.42,234.42,232.27,233.25,46431500,0.0,0.0
2024-10-21,232.71,235.09,232.71,234.72,36254500,0.0,0.0
2024-10-22,232.15,234.46,230.87,234.11,38846600,0.0,0.0
2024-10-23,232.34,233.39,226.07,229.04,52287000,0.0,0.0
2024-10-24,228.27,229.1,226.71,228.85,31109500,0.0,0.0
2024-10-25,228.03,231.48,227.86,229.69,38802300,0.0,0.0
2024-10-28,231.58,232.98,230.82,231.66,36087100,0.0,0.0
2024-10-29,231.37,232.59,230.59,231.93,35417200,0.0,0.0
2024-10-30,230.88,231.73,227.84,228.39,47070900,0.0,0.0
2024-10-31,227.63,228.12,223.69,224.23,64370100,0.0,0.0
2024-11-01,219.33,223.67,218.63,221.25,65276700,0.0,0.0
2024-11-04,219.35,221.13,218.08,220.36,44944500,0.0,0.0
2024-11-05,220.15,222.28,219.49,221.79,28111300,0.0,0.0
2024-11-06,220.95,224.39,219.54,221.06,54561100,0.0,0.0
2024-11-07,222.96,226.18,222.9,225.79,42137700,0.0,0.0
2024-11-08,225.73,227.21,224.97,225.52,38328800,0.25,0.0
2024-11-11,223.57,224.27,220.09,222.81,42005600,0.0,0.0
2024-11-12,223.12,224.16,221.94,222.81,40398300,0.0,0.0
2024-11-13,222.59,225.21,221.35,223.69,48566200,0.0,0.0
2024-11-14,223.59,227.42,223.57,226.77,44923900,0.0,0.0
2024-11-15,224.96,225.48,222.85,223.57,47923700,0.0,0.0
2024-11-18,223.82,228.28,223.74,226.57,44633700,0.0,0.0
2024-11-19,225.54,228.7,225.22,226.83,36211800,0.0,0.0
2024-11-20,226.61,228.47,224.46,227.55,35169600,0.0,0.0
2024-11-21,227.43,228.7,224.28,227.07,42108300,0.0,0.0
2024-11-22,226.61,229.26,226.61,228.41,38168300,0.0,0.0
2024-11-25,229.99,231.77,228.28,231.39,90152800,0.0,0.0
2024-11-26,231.85,234.07,231.85,233.57,45986200,0.0,0.0
2024-11-27,232.98,234.19,232.33,233.44,33498400,0.0,0.0
2024-11-29,233.32,236.3,232.48,235.82,28481400,0.0,0.0
2024-12-02,235.76,239.26,235.65,238.07,48137100,0.0,0.0
2024-12-03,238.29,241.22,237.38,241.11,38861000,0.0,0.0
2024-12-04,241.33,242.56,239.72,241.47,44383900,0.0,0.0
2024-12-05,242.44,242.99,240.59,241.5,40033900,0.0,0.0
2024-12-06,241.37,243.08,240.54,241.3,36870600,0.0,0.0
2024-12-09,240.29,245.67,240.22,245.18,44649200,0.0,0.0
2024-12-10,245.32,246.63,243.78,246.2,36914800,0.0,0.0
2024-12-11,246.39,249.21,244.7,244.93,45205800,0.0,0.0
2024-12-12,245.32,247.16,244.12,246.39,32777500,0.0,0.0
2024-12-13,246.25,247.71,244.68,246.55,33155300,0.0,0.0
2024-12-16,246.42,249.78,246.08,249.45,51694800,0.0,0.0
2024-12-17,248.49,252.22,248.19,251.87,51356400,0.0,0.0
2024-12-18,250.56,252.67,246.17,246.48,56774100,0.0,0.0
2024-12-19,245.93,250.4,245.52,248.2,60882300,0.0,0.0
2024-12-20,246.47,253.38,244.13,252.87,147495300,0.0,0.0
2024-12-23,253.15,254.03,251.84,253.65,40858800,0.0,0.0
2024-12-24,253.87,256.57,253.67,256.56,23234700,0.0,0.0
2024-12-26,256.55,258.45,255.99,257.38,27237100,0.0,0.0
2024-12-27,256.19,257.06,251.45,253.97,42355300,0.0,0.0
2024-12-30,250.63,251.89,249.16,250.6,35557500,0.0,0.0
2024-12-31,250.84,251.67,247.85,248.83,39480700,0.0,0.0
2025-01-02,247.35,247.52,240.28,242.3,55740700,0.0,0.0
2025-01-03,241.82,242.63,240.35,241.82,40244100,0.0,0.0
2025-01-06,242.76,245.76,241.66,243.44,45045600,0.0,0.0
2025-01-07,241.44,243.99,239.82,240.67,40856000,0.0,0.0
2025-01-08,240.38,242.16,238.53,241.16,37628900,0.0,0.0
2025-01-10,238.49,238.64,231.52,235.35,61710900,0.0,0.0
2025-01-13,232.05,233.18,228.26,232.91,49630700,0.0,0.0
2025-01-14,233.26,234.62,230.99,231.8,39435300,0.0,0.0
2025-01-15,233.15,237.44,232.94,236.36,39832000,0.0,0.0
2025-01-16,235.84,236.5,226.58,226.81,71759100,0.0,0.0
2025-01-17,230.65,230.82,227.03,228.52,68488300,0.0,0.0
2025-01-21,222.58,223.0,217.99,221.23,98070400,0.0,0.0
2025-01-22,218.39,222.7,218.39,222.41,64126500,0.0,0.0
2025-01-23,223.31,225.59,220.89,222.24,60234800,0.0,0.0
2025-01-24,223.35,224.2,220.0,221.37,54697900,0.0,0.0
2025-01-27,222.6,230.68,222.56,228.4,94863400,0.0,0.0
2025-01-28,229.38,238.67,229.34,236.75,75707600,0.0,0.0
2025-01-29,232.63,238.34,232.52,237.84,45486100,0.0,0.0
2025-01-30,237.15,239.26,235.7,236.08,55658300,0.0,0.0
2025-01-31,245.62,245.62,231.96,234.5,100959800,0.0,0.0
2025-02-03,228.53,230.36,224.27,226.56,73063300,0.0,0.0
2025-02-04,225.81,231.65,225.21,231.32,45067300,0.0,0.0
2025-02-05,227.08,231.19,226.82,230.99,39620300,0.0,0.0
2025-02-06,229.82,232.32,228.97,231.74,29925300,0.0,0.0
2025-02-07,231.12,232.51,225.82,226.18,39707200,0.0,0.0
2025-02-10,228.36,229.38,226.01,226.45,33115600,0.25,0.0
2025-02-11,227.0,233.99,226.93,231.4,53718400,0.0,0.0
2025-02-12,229.98,235.71,229.47,235.63,45243300,0.0,0.0
2025-02-13,235.66,241.07,234.33,240.26,53614100,0.0,0.0
2025-02-14,239.98,244.26,239.72,243.31,40896200,0.0,0.0
2025-02-18,242.87,243.89,240.57,243.19,48822500,0.0,0.0
2025-02-19,243.37,244.72,241.88,243.58,32204200,0.0,0.0
2025-02-20,243.65,245.48,243.01,244.54,32316900,0.0,0.0
2025-02-21,244.66,247.38,243.93,244.26,53197400,0.0,0.0
2025-02-24,243.64,247.55,243.14,245.8,51326400,0.0,0.0
2025-02-25,246.7,248.69,243.62,245.74,48013300,0.0,0.0
2025-02-26,243.05,243.69,237.87,239.1,44433600,0.0,0.0
2025-02-27,238.15,241.19,235.81,236.05,41153600,0.0,0.0
2025-02-28,235.7,240.82,228.99,240.57,56833400,0.0,0.0
2025-03-03,240.52,242.75,234.87,236.78,47184000,0.0,0.0
2025-03-04,236.46,238.81,233.45,234.69,53798100,0.0,0.0
2025-03-05,234.18,235.31,228.03,234.5,47227600,0.0,0.0
2025-03-06,233.21,236.61,231.93,234.09,45170400,0.0,0.0
2025-03-07,233.87,240.1,233.53,237.81,46273600,0.0,0.0
2025-03-10,234.3,234.92,223.04,226.28,72071200,0.0,0.0
2025-03-11,222.63,224.65,216.31,219.68,76137400,0.0,0.0
2025-03-12,218.98,220.58,213.78,215.84,62547500,0.0,0.0
2025-03-13,214.81,215.7,207.32,208.58,61368300,0.0,0.0
2025-03-14,210.14,212.83,208.48,212.37,60107600,0.0,0.0
2025-03-17,212.19,214.09,208.87,212.88,48073400,0.0,0.0
2025-03-18,213.03,214.02,210.38,211.57,42432400,0.0,0.0
2025-03-19,213.09,217.61,212.63,214.11,54385400,0.0,0.0
2025-03-20,212.87,216.35,211.1,212.97,48862900,0.0,0.0
2025-03-21,210.45,217.69,210.17,217.12,94127800,0.0,0.0
2025-03-24,219.84,220.32,217.43,219.57,44299500,0.0,0.0
2025-03-25,219.61,222.92,218.92,222.57,34493600,0.0,0.0
2025-03-26,222.34,223.84,219.31,220.37,34466100,0.0,0.0
2025-03-27,220.23,223.81,219.4,222.67,37094800,0.0,0.0
2025-03-28,220.5,222.63,216.54,216.75,39818600,0.0,0.0
2025-03-31,215.87,224.43,215.09,220.96,65299300,0.0,0.0
2025-04-01,218.65,222.5,217.75,222.02,36412700,0.0,0.0
2025-04-02,220.16,224.01,219.86,222.71,35905900,0.0,0.0
2025-04-03,204.46,206.4,200.19,202.12,103419000,0.0,0.0
2025-04-04,192.87,198.83,186.36,187.39,125910900,0.0,0.0
2025-04-07,176.27,193.13,173.7,180.51,160466300,0.0,0.0
2025-04-08,185.72,189.34,168.32,171.51,120859500,0.0,0.0
2025-04-09,171.05,199.56,170.99,197.8,184395900,0.0,0.0
2025-04-10,188.08,193.76,182.04,189.42,121880000,0.0,0.0
2025-04-11,185.12,198.49,185.08,197.11,87435900,0.0,0.0
2025-04-14,210.33,211.82,200.1,201.46,101352900,0.0,0.0
2025-04-15,200.8,202.44,198.75,201.08,51343900,0.0,0.0
2025-04-16,197.32,199.65,191.36,193.25,59732400,0.0,0.0
2025-04-17,196.16,197.78,193.4,195.94,52164700,0.0,0.0
2025-04-21,192.25,192.78,188.81,192.14,46742500,0.0,0.0
2025-04-22,195.09,200.53,194.94,198.69,52976400,0.0,0.0
2025-04-23,204.92,206.91,201.73,203.52,52929200,0.0,0.0
2025-04-24,203.81,207.73,201.87,207.27,47311000,0.0,0.0
2025-04-25,205.29,208.65,205.12,208.18,38222300,0.0,0.0
2025-04-28,208.9,210.39,206.37,209.04,38743100,0.0,0.0
2025-04-29,207.59,211.12,207.27,210.1,36827600,0.0,0.0
2025-04-30,208.2,212.46,205.58,211.38,52286500,0.0,0.0
2025-05-01,207.98,213.43,207.8,212.2,57365700,0.0,0.0
2025-05-02,205.01,205.9,201.1,204.27,101010600,0.0,0.0
2025-05-05,202.03,203.03,197.17,197.84,69018500,0.0,0.0
2025-05-06,197.17,199.6,195.98,197.47,51216500,0.0,0.0
2025-05-07,198.12,198.39,192.23,195.22,68536700,0.0,0.0
2025-05-08,196.68,199.0,193.66,196.45,50478900,0.0,0.0
2025-05-09,197.95,199.49,196.5,197.49,36453900,0.0,0.0
2025-05-12,210.14,210.44,205.93,209.96,63775800,0.26,0.0
2025-05-13,209.6,212.56,208.17,212.09,51909300,0.0,0.0
2025-05-14,211.59,213.09,209.75,211.49,49325800,0.0,0.0
2025-05-15,210.12,212.12,208.71,210.61,45029500,0.0,0.0
2025-05-16,211.52,211.73,208.94,210.43,54737900,0.0,0.0
2025-05-19,207.09,208.65,203.45,207.96,46140500,0.0,0.0
2025-05-20,206.85,207.65,204.22,206.04,42496600,0.0,0.0
2025-05-21,204.36,206.22,199.92,201.29,59211800,0.0,0.0
2025-05-22,199.92,201.95,198.91,200.56,46742400,0.0,0.0
2025-05-23,192.9,196.92,192.7,194.5,78432900,0.0,0.0
2025-05-27,197.52,199.95,196.65,199.42,56288500,0.0,0.0
2025-05-28,199.8,201.93,199.11,199.63,45339700,0.0,0.0
2025-05-29,202.78,203.0,197.73,199.16,51396800,0.0,0.0
2025-05-30,198.58,201.16,196.0,200.06,70819900,0.0,0.0
2025-06-02,199.49,201.33,199.33,200.9,35423300,0.0,0.0
2025-06-03,200.55,202.96,200.17,202.47,46381600,0.0,0.0
2025-06-04,202.11,205.43,201.3,202.02,43604000,0.0,0.0
2025-06-05,202.7,203.94,199.36,199.84,55126100,0.0,0.0
2025-06-06,202.2,204.89,201.25,203.11,46607700,0.0,0.0
2025-06-09,203.58,205.19,199.23,200.65,72862600,0.0,0.0
2025-06-10,199.81,203.54,199.78,201.87,54672600,0.0,0.0
2025-06-11,202.7,203.69,197.63,197.99,60989900,0.0,0.0
2025-06-12,198.29,198.89,196.58,198.41,43904600,0.0,0.0
2025-06-13,198.94,199.58,194.93,195.67,51447300,0.0,0.0
2025-06-16,196.52,197.9,195.78,197.64,43020700,0.0,0.0
2025-06-17,196.42,197.61,194.44,194.87,38856200,0.0,0.0
2025-06-18,195.17,196.79,194.3,195.8,45394700,0.0,0.0
2025-06-20,197.46,200.9,196.08,200.21,96813500,0.0,0.0
2025-06-23,200.83,201.5,198.17,200.7,55814300,0.0,0.0
2025-06-24,201.79,202.64,199.41,199.51,54064000,0.0,0.0
2025-06-25,200.65,202.87,199.83,200.76,39525700,0.0,0.0
2025-06-26,200.63,201.84,198.67,200.21,50799100,0.0,0.0
2025-06-27,201.09,202.42,199.21,200.29,73188600,0.0,0.0
2025-06-30,201.21,206.57,198.47,204.36,91912800,0.0,0.0
2025-07-01,205.85,209.36,205.33,207.0,78788900,0.0,0.0
2025-07-02,208.08,212.5,207.32,211.6,67941800,0.0,0.0
2025-07-03,211.31,213.8,210.97,212.71,34955800,0.0,0.0
2025-07-07,211.84,215.38,207.97,209.12,50229000,0.0,0.0
2025-07-08,209.27,210.59,207.63,209.18,42848900,0.0,0.0
2025-07-09,208.7,210.49,206.4,210.31,48749400,0.0,0.0
2025-07-10,209.68,212.64,209.2,211.57,44443600,0.0,0.0
2025-07-11,209.74,211.29,209.03,210.33,39765800,0.0,0.0
2025-07-14,209.1,210.08,206.72,207.8,38840100,0.0,0.0
2025-07-15,208.39,211.05,208.09,208.28,42296300,0.0,0.0
2025-07-16,209.47,211.56,207.82,209.33,47490500,0.0,0.0
2025-07-17,209.74,210.96,208.76,209.19,48068100,0.0,0.0
2025-07-18,210.04,210.95,208.87,210.35,48974600,0.0,0.0
2025-07-21,211.26,214.93,210.79,211.64,51377400,0.0,0.0
2025-07-22,212.3,214.1,211.39,213.55,46404100,0.0,0.0
2025-07-23,214.15,214.3,211.57,213.3,46989300,0.0,0.0
2025-07-24,213.05,214.84,212.69,212.92,46022600,0.0,0.0
2025-07-25,213.85,214.39,212.56,213.03,40268800,0.0,0.0
2025-07-28,213.18,214.0,212.22,213.2,37858000,0.0,0.0
2025-07-29,213.33,213.96,209.99,210.44,51411700,0.0,0.0
2025-07-30,211.06,211.55,206.9,208.22,45512500,0.0,0.0
2025-07-31,207.67,209.01,206.34,206.75,80698400,0.0,0.0
2025-08-01,210.04,212.74,200.7,201.58,104434500,0.0,0.0
2025-08-04,203.7,207.06,200.88,202.55,75109300,0.0,0.0
2025-08-05,202.6,204.53,201.36,202.12,44155100,0.0,0.0
2025-08-06,204.82,214.53,204.78,212.41,108483100,0.0,0.0
2025-08-07,218.02,219.98,215.72,219.16,90224800,0.0,0.0
2025-08-08,219.96,230.09,218.38,228.44,113854000,0.0,0.0
2025-08-11,227.28,228.91,224.13,226.54,61806100,0.26,0.0
2025-08-12,227.37,230.15,226.43,229.0,55626200,0.0,0.0
2025-08-13,230.42,234.34,229.78,232.67,69878500,0.0,0.0
2025-08-14,233.4,234.46,230.2,232.12,51916300,0.0,0.0
2025-08-15,233.34,233.62,228.69,230.94,56038700,0.0,0.0
2025-08-18,231.05,232.46,229.46,230.24,37476200,0.0,0.0
2025-08-19,230.63,232.21,228.7,229.91,39402600,0.0,0.0
2025-08-20,229.33,229.82,225.13,225.37,42263900,0.0,0.0
2025-08-21,225.63,225.88,223.15,224.27,30621200,0.0,0.0
2025-08-22,225.53,228.44,224.77,227.12,42477800,0.0,0.0
2025-08-25,225.84,228.65,225.59,226.52,30983100,0.0,0.0
2025-08-26,226.23,228.84,224.06,228.66,54575100,0.0,0.0
2025-08-27,227.97,230.25,227.62,229.84,31259500,0.0,0.0
2025-08-28,230.17,232.75,228.69,231.9,38074700,0.0,0.0
2025-08-29,231.85,232.72,230.72,231.49,39418400,0.0,0.0
2025-09-02,228.6,230.2,226.33,229.07,44075600,0.0,0.0
2025-09-03,236.54,238.18,233.7,237.8,66427800,0.0,0.0
2025-09-04,237.78,239.22,236.07,239.1,47549400,0.0,0.0
2025-09-05,239.32,240.64,237.82,239.01,54870400,0.0,0.0
2025-09-08,238.62,239.47,235.67,237.21,48999500,0.0,0.0
2025-09-09,236.33,238.11,232.7,233.69,66313900,0.0,0.0
2025-09-10,231.53,231.76,225.31,226.15,83440800,0.0,0.0
2025-09-11,226.24,229.8,226.01,229.38,50208600,0.0,0.0
2025-09-12,228.57,233.85,228.37,233.41,55824200,0.0,0.0
2025-09-15,236.33,237.52,234.37,236.03,42699500,0.0,0.0
2025-09-16,236.51,240.54,235.65,237.48,63421100,0.0,0.0
2025-09-17,238.3,239.42,237.06,238.32,46508000,0.0,0.0
2025-09-18,239.29,240.52,235.98,237.21,44249600,0.0,0.0
2025-09-19,240.55,245.61,239.53,244.81,163741300,0.0,0.0
2025-09-22,247.6,255.92,247.42,255.36,105517400,0.0,0.0
2025-09-23,255.16,256.61,252.86,253.71,60275200,0.0,0.0
2025-09-24,254.5,255.02,250.33,251.6,42303700,0.0,0.0
2025-09-25,252.5,256.44,251.0,256.15,55202100,0.0,0.0
2025-09-26,253.38,256.87,253.06,254.74,46076300,0.0,0.0
2025-09-29,253.84,254.28,252.3,253.71,40127700,0.0,0.0
2025-09-30,254.14,255.2,252.4,253.91,37704300,0.0,0.0
2025-10-01,254.32,258.06,254.21,254.73,48713900,0.0,0.0
2025-10-02,255.86,257.45,253.43,256.4,42630200,0.0,0.0
2025-10-03,253.95,258.51,253.23,257.29,49155600,0.0,0.0
2025-10-06,257.26,258.34,254.33,255.97,44664100,0.0,0.0
2025-10-07,256.09,256.67,254.71,255.76,31955800,0.0,0.0
2025-10-08,255.8,257.79,255.39,257.33,36496900,0.0,0.0
2025-10-09,257.08,257.27,252.43,253.32,38322000,0.0,0.0
2025-10-10,254.22,255.66,243.31,244.58,61999100,0.0,0.0
2025-10-13,248.68,248.99,244.87,246.96,38142900,0.0,0.0
2025-10-14,245.9,248.15,244.01,247.07,35478000,0.0,0.0
2025-10-15,248.79,251.11,246.77,248.64,33893600,0.0,0.0
2025-10-16,247.55,248.34,244.44,246.75,39777000,0.0,0.0
2025-10-17,247.32,252.67,246.57,251.58,49147000,0.0,0.0
2025-10-20,255.17,263.63,254.91,261.5,90483000,0.0,0.0
2025-10-21,261.14,264.54,261.09,262.03,46695900,0.0,0.0
2025-10-22,261.91,262.11,254.71,257.72,45015300,0.0,0.0
2025-10-23,259.21,259.88,257.28,258.85,32754900,0.0,0.0
2025-10-24,260.45,263.38,258.45,262.08,38253700,0.0,0.0
2025-10-27,264.13,268.36,263.9,268.05,44888200,0.0,0.0
2025-10-28,268.23,269.13,267.39,268.24,41534800,0.0,0.0
2025-10-29,268.52,270.64,266.36,268.94,51086700,0.0,0.0
2025-10-30,271.22,273.37,267.72,270.63,69886500,0.0,0.0
2025-10-31,276.21,276.54,268.4,269.61,86167100,0.0,0.0
2025-11-03,269.66,270.09,265.5,268.29,50194600,0.0,0.0
2025-11-04,267.57,270.72,266.87,269.28,49274800,0.0,0.0
2025-11-05,267.85,270.93,266.18,269.38,43683100,0.0,0.0
2025-11-06,267.13,272.63,267.13,269.01,51204000,0.0,0.0
2025-11-07,269.04,271.52,266.02,267.71,48227400,0.0,0.0
2025-11-10,268.46,273.22,266.96,268.93,41312400,0.26,0.0
2025-11-11,269.31,275.4,269.3,274.74,46208300,0.0,0.0
2025-11-12,274.49,275.22,271.2,272.96,48398000,0.0,0.0
2025-11-13,273.6,276.19,271.59,272.44,49602800,0.0,0.0
2025-11-14,270.55,275.45,269.1,271.9,47431300,0.0,0.0
2025-11-17,268.32,269.99,265.24,266.96,45018300,0.0,0.0
2025-11-18,269.49,270.21,264.83,266.94,45677300,0.0,0.0
2025-11-19,265.04,271.71,265.01,268.06,40424500,0.0,0.0
2025-11-20,270.33,274.92,265.43,265.76,45823600,0.0,0.0
2025-11-21,265.46,272.82,265.18,270.99,59030800,0.0,0.0
2025-11-24,270.4,276.49,270.4,275.41,65585800,0.0,0.0
2025-11-25,274.76,279.86,274.74,276.46,46914200,0.0,0.0
2025-11-26,276.45,279.01,276.12,277.04,33431400,0.0,0.0
2025-11-28,276.75,278.48,275.48,278.33,20135600,0.0,0.0
2025-12-01,277.49,282.89,275.63,282.58,46587700,0.0,0.0
2025-12-02,282.48,286.87,282.11,285.66,53669500,0.0,0.0
2025-12-03,285.67,288.08,282.77,283.62,43538700,0.0,0.0
2025-12-04,283.57,284.2,278.07,280.18,43989100,0.0,0.0
2025-12-05,280.02,280.62,277.53,278.26,47265800,0.0,0.0
2025-12-08,277.61,279.15,275.64,277.37,38211800,0.0,0.0
2025-12-09,277.64,279.51,276.41,276.67,32193300,0.0,0.0
2025-12-10,277.23,279.23,275.93,278.26,33038300,0.0,0.0
2025-12-11,278.58,279.07,273.3,277.51,33248000,0.0,0.0
2025-12-12,277.38,278.7,276.31,277.76,39532900,0.0,0.0
2025-12-15,279.63,279.63,272.33,273.6,50409100,0.0,0.0
2025-12-16,272.31,274.99,271.29,274.1,37648600,0.0,0.0
2025-12-17,274.5,275.65,271.14,271.34,50138700,0.0,0.0
2025-12-18,273.1,273.12,266.45,271.69,51630700,0.0,0.0
2025-12-19,271.65,274.09,269.4,273.16,144632000,0.0,0.0
2025-12-22,272.35,273.37,270.01,270.47,36571800,0.0,0.0
2025-12-23,270.34,271.99,269.06,271.85,29642000,0.0,0.0
2025-12-24,271.83,274.92,271.7,273.3,17910600,0.0,0.0
2025-12-26,273.65,274.86,272.35,272.89,21521800,0.0,0.0
2025-12-29,272.18,273.85,271.84,273.25,23715200,0.0,0.0
2025-12-30,272.3,273.57,271.78,272.57,22139600,0.0,0.0
2025-12-31,272.55,273.17,271.25,271.36,27293600,0.0,0.0
2026-01-02,271.76,277.32,268.5,270.51,37838100,0.0,0.0
2026-01-05,270.14,271.01,265.65,266.76,45647200,0.0,0.0
2026-01-06,266.5,267.05,261.63,261.87,52352100,0.0,0.0
2026-01-07,262.71,263.19,259.33,259.85,48309800,0.0,0.0
2026-01-08,256.54,258.81,255.23,258.56,50419300,0.0,0.0
2026-01-09,258.6,259.73,255.74,258.89,39997000,0.0,0.0
2026-01-12,258.68,260.82,256.32,259.77,45263800,0.0,0.0
2026-01-13,258.24,261.32,257.91,260.57,45730800,0.0,0.0
2026-01-14,259.01,261.33,256.23,259.48,40019400,0.0,0.0
2026-01-15,260.17,260.56,256.57,257.73,39388600,0.0,0.0
2026-01-16,257.42,258.42,254.46,255.06,72142800,0.0,0.0
2026-01-20,252.26,254.32,242.97,246.24,80267500,0.0,0.0
2026-01-21,248.24,251.09,244.73,247.19,54641700,0.0,0.0
2026-01-22,248.74,250.53,247.69,247.89,39708300,0.0,0.0
2026-01-23,246.86,248.95,244.23,247.58,41689000,0.0,0.0
2026-01-26,251.01,256.08,249.34,254.94,55969200,0.0,0.0
2026-01-27,258.69,261.46,257.73,257.79,49648300,0.0,0.0
2026-01-28,257.17,258.38,254.04,255.96,41288000,0.0,0.0
2026-01-29,257.52,259.17,253.94,257.8,67253000,0.0,0.0
2026-01-30,254.7,261.41,251.71,259.0,92443400,0.0,0.0
2026-02-02,259.55,269.99,258.73,269.51,73913400,0.0,0.0
2026-02-03,268.7,271.38,267.11,268.98,64394700,0.0,0.0
2026-02-04,271.79,278.43,271.79,275.98,90545700,0.0,0.0
2026-02-05,277.61,278.98,272.72,275.4,52977400,0.0,0.0
2026-02-06,276.61,280.39,276.42,277.6,50453400,0.0,0.0
2026-02-09,277.65,277.94,271.45,274.37,44623400,0.26,0.0
2026-02-10,274.64,275.12,272.69,273.43,34376900,0.0,0.0
2026-02-11,274.45,279.92,274.2,275.25,51931300,0.0,0.0
2026-02-12,275.34,275.47,259.94,261.49,81077200,0.0,0.0
2026-02-13,261.77,261.99,255.21,255.54,56290700,0.0,0.0
2026-02-17,257.81,266.04,255.3,263.64,58469100,0.0,0.0
2026-02-18,263.36,266.57,262.21,264.11,34203300,0.0,0.0
2026-02-19,262.36,264.24,259.81,260.34,30845300,0.0,0.0
2026-02-20,258.73,264.51,257.92,264.34,42070500,0.0,0.0
2026-02-23,263.25,269.18,263.14,265.93,37308200,0.0,0.0
2026-02-24,267.61,274.64,267.46,271.89,47014600,0.0,0.0
2026-02-25,271.53,274.69,270.8,273.98,33714300,0.0,0.0
2026-02-26,274.7,275.86,270.55,272.7,32345100,0.0,0.0
2026-02-27,272.56,272.56,262.65,263.94,72366500,0.0,0.0
2026-03-02,262.17,266.28,259.96,264.48,41827900,0.0,0.0
2026-03-03,263.24,265.32,259.89,263.51,38568900,0.0,0.0
2026-03-04,264.41,265.91,261.18,262.28,39803100,0.0,0.0
2026-03-05,260.55,261.32,257.01,260.05,49658600,0.0,0.0
2026-03-06,258.39,258.53,254.14,257.22,41120000,0.0,0.0
2026-03-09,255.45,260.91,253.45,259.64,38218500,0.0,0.0
2026-03-10,257.41,262.24,256.71,260.59,30590800,0.0,0.0
2026-03-11,260.85,261.89,259.31,260.57,26218900,0.0,0.0
2026-03-12,258.42,258.71,253.95,255.52,40794000,0.0,0.0
2026-03-13,255.24,256.09,249.29,249.89,36930000,0.0,0.0
